,precision,recall,f1-score,support
85011000,0.993421052631579,0.9869281045751634,0.9901639344262295,153.0
85013100,0.9620253164556962,0.9382716049382716,0.95,162.0
85015100,0.972972972972973,0.972972972972973,0.972972972972973,185.0
85030090,0.9704142011834319,0.9820359281437125,0.9761904761904762,167.0
85043100,0.9941860465116279,0.9941860465116279,0.9941860465116279,172.0
85044000,0.9173553719008265,0.888,0.9024390243902439,125.0
85071010,0.9948186528497409,1.0,0.9974025974025974,192.0
85072000,0.9895287958115183,0.9947368421052631,0.9921259842519685,190.0
85076000,1.0,0.9122807017543859,0.9541284403669725,171.0
85078000,0.9162011173184358,0.9939393939393939,0.9534883720930233,165.0
85081100,0.9949238578680203,1.0,0.9974554707379135,196.0
85111000,0.9911504424778761,0.9655172413793104,0.9781659388646288,116.0
85114000,0.93,0.8942307692307693,0.9117647058823529,104.0
85115000,0.9487179487179487,0.8604651162790697,0.9024390243902439,86.0
85118000,0.9863945578231292,0.9477124183006536,0.9666666666666667,153.0
85122000,0.9615384615384616,0.6756756756756757,0.7936507936507936,37.0
85129000,1.0,1.0,1.0,47.0
85159000,0.9615384615384616,0.9722222222222222,0.9668508287292817,180.0
85171300,1.0,1.0,1.0,197.0
85176210,0.872093023255814,0.9615384615384616,0.9146341463414634,156.0
85176290,0.98989898989899,0.725925925925926,0.8376068376068376,135.0
85176900,0.9333333333333333,0.9333333333333333,0.9333333333333333,150.0
85181000,0.9760479041916168,0.9939024390243902,0.9848942598187311,164.0
85182100,0.9789473684210527,0.96875,0.9738219895287958,192.0
85182200,0.9533678756476683,0.989247311827957,0.9709762532981531,186.0
85182900,0.9882352941176471,0.96,0.9739130434782609,175.0
85183000,0.9649122807017544,0.9880239520958084,0.9763313609467456,167.0
85219090,1.0,1.0,1.0,193.0
85234990,0.9644670050761421,0.9895833333333334,0.9768637532133676,192.0
85235100,0.9830508474576272,0.9508196721311475,0.9666666666666667,183.0
85235200,0.9766081871345029,0.9597701149425287,0.9681159420289855,174.0
85258900,0.9891304347826086,0.9891304347826086,0.9891304347826086,184.0
85269100,0.9821428571428571,0.9880239520958084,0.9850746268656716,167.0
85271300,0.9898477157360406,1.0,0.9948979591836735,195.0
85272110,1.0,1.0,1.0,185.0
85279190,0.9947643979057592,0.9895833333333334,0.9921671018276762,192.0
85285910,0.9824561403508771,0.9767441860465116,0.9795918367346939,172.0
85286900,1.0,0.9946808510638298,0.9973333333333333,188.0
85287220,0.9948717948717949,0.9847715736040609,0.9897959183673469,197.0
85291000,0.9407407407407408,0.9548872180451128,0.9477611940298507,133.0
85299000,0.9542857142857143,0.9542857142857143,0.9542857142857143,175.0
85318000,0.9887005649717514,0.9776536312849162,0.9831460674157303,179.0
85361010,0.9465648854961832,0.9323308270676691,0.9393939393939394,133.0
85362000,0.8780487804878049,0.972972972972973,0.9230769230769231,148.0
85364999,0.9548387096774194,0.9426751592356688,0.9487179487179487,157.0
85365010,0.8387096774193549,0.9873417721518988,0.9069767441860465,158.0
85365090,0.8705882352941177,0.7551020408163265,0.8087431693989071,98.0
85366900,0.9276315789473685,0.9337748344370861,0.9306930693069307,151.0
85369013,0.9347826086956522,0.819047619047619,0.8730964467005076,105.0
85369019,0.9072847682119205,0.9716312056737588,0.9383561643835616,141.0
85369090,0.9752066115702479,0.8428571428571429,0.9042145593869731,140.0
85371000,0.9484536082474226,0.8598130841121495,0.9019607843137255,107.0
85381000,0.9382716049382716,0.9212121212121213,0.9296636085626911,165.0
85389000,0.8879310344827587,0.8512396694214877,0.869198312236287,121.0
85423100,0.9433962264150944,0.9554140127388535,0.9493670886075949,157.0
85437090,0.9594594594594594,0.9161290322580645,0.9372937293729373,155.0
85442000,0.9883040935672515,0.9712643678160919,0.9797101449275363,174.0
85443000,0.7522935779816514,0.9879518072289156,0.8541666666666666,83.0
85444200,0.95625,0.9622641509433962,0.9592476489028213,159.0
85447000,0.9897959183673469,1.0,0.9948717948717949,194.0
86090000,1.0,0.9948186528497409,0.9974025974025974,193.0
87032291,1.0,1.0,1.0,200.0
87042121,1.0,1.0,1.0,199.0
87042271,1.0,1.0,1.0,200.0
87043121,1.0,1.0,1.0,197.0
87081000,0.9,0.6923076923076923,0.782608695652174,13.0
87082930,0.65625,1.0,0.7924528301886793,21.0
87082960,0.8571428571428571,0.5454545454545454,0.6666666666666666,11.0
87082970,0.75,0.75,0.75,4.0
87082990,1.0,0.6666666666666666,0.8,6.0
87083010,0.968421052631579,0.989247311827957,0.9787234042553191,93.0
87083020,0.9454545454545454,0.9629629629629629,0.9541284403669725,54.0
87083090,0.9629629629629629,0.8387096774193549,0.896551724137931,62.0
87084000,0.9512195121951219,0.9069767441860465,0.9285714285714286,43.0
87085000,0.9423076923076923,0.9423076923076923,0.9423076923076923,52.0
87087020,1.0,0.9615384615384616,0.9803921568627451,26.0
87088090,0.9705882352941176,0.9850746268656716,0.9777777777777777,67.0
87089100,0.9666666666666667,0.9666666666666667,0.9666666666666667,30.0
87089390,0.9583333333333334,0.9787234042553191,0.968421052631579,47.0
87089400,1.0,0.85,0.918918918918919,20.0
87089990,0.7333333333333333,0.7586206896551724,0.7457627118644068,29.0
87120030,1.0,0.9899497487437185,0.9949494949494949,199.0
87168090,0.9893048128342246,0.9840425531914894,0.9866666666666667,188.0
90013010,1.0,1.0,1.0,199.0
90021190,1.0,1.0,1.0,200.0
90031100,0.9797979797979798,0.9948717948717949,0.9872773536895675,195.0
90041090,0.9845360824742269,0.9947916666666666,0.9896373056994818,192.0
90049080,0.9722222222222222,0.9615384615384616,0.9668508287292817,182.0
90138000,0.9685863874345549,1.0,0.9840425531914894,185.0
